Municipios;Sexo;Periodo;Total
46216 Rocafort;Total;2018;7.160
46216 Rocafort;Total;2017;7.004
46216 Rocafort;Total;2016;6.940
46217 Rotglà i Corberà;Total;2025;1.171
46217 Rotglà i Corberà;Total;2024;1.158
46217 Rotglà i Corberà;Total;2023;1.165
46217 Rotglà i Corberà;Total;2022;1.163
46217 Rotglà i Corberà;Total;2021;1.146
46217 Rotglà i Corberà;Total;2020;1.117
46217 Rotglà i Corberà;Total;2019;1.138
46217 Rotglà i Corberà;Total;2018;1.114
46217 Rotglà i Corberà;Total;2017;1.108
46217 Rotglà i Corberà;Total;2016;1.123
46218 Ròtova;Total;2025;1.283
46218 Ròtova;Total;2024;1.271
46218 Ròtova;Total;2023;1.292
46218 Ròtova;Total;2022;1.265
46218 Ròtova;Total;2021;1.271
46218 Ròtova;Total;2020;1.293
46218 Ròtova;Total;2019;1.294
46218 Ròtova;Total;2018;1.262
46218 Ròtova;Total;2017;1.259
46218 Ròtova;Total;2016;1.276
46219 Rugat;Total;2025;165
46219 Rugat;Total;2024;171
46219 Rugat;Total;2023;166
46219 Rugat;Total;2022;175
46219 Rugat;Total;2021;180
46219 Rugat;Total;2020;174
46219 Rugat;Total;2019;158
46219 Rugat;Total;2018;162
46219 Rugat;Total;2017;158
46219 Rugat;Total;2016;179
46220 Sagunt/Sagunto;Total;2025;73.031
46220 Sagunt/Sagunto;Total;2024;71.377
46220 Sagunt/Sagunto;Total;2023;70.128
46220 Sagunt/Sagunto;Total;2022;68.066
46220 Sagunt/Sagunto;Total;2021;67.043
46220 Sagunt/Sagunto;Total;2020;67.173
46220 Sagunt/Sagunto;Total;2019;66.140
46220 Sagunt/Sagunto;Total;2018;65.669
46220 Sagunt/Sagunto;Total;2017;65.278
46220 Sagunt/Sagunto;Total;2016;64.439
46221 Salem;Total;2025;407
46221 Salem;Total;2024;394
46221 Salem;Total;2023;401
46221 Salem;Total;2022;411
46221 Salem;Total;2021;414
46221 Salem;Total;2020;418
46221 Salem;Total;2019;424
46221 Salem;Total;2018;433
46221 Salem;Total;2017;437
46221 Salem;Total;2016;437
46903 San Antonio de Benagéber;Total;2025;11.192
46903 San Antonio de Benagéber;Total;2024;10.630
46903 San Antonio de Benagéber;Total;2023;10.200
46903 San Antonio de Benagéber;Total;2022;9.874
46903 San Antonio de Benagéber;Total;2021;9.501
46903 San Antonio de Benagéber;Total;2020;9.286
46903 San Antonio de Benagéber;Total;2019;9.089
46903 San Antonio de Benagéber;Total;2018;8.846
46903 San Antonio de Benagéber;Total;2017;8.755
46903 San Antonio de Benagéber;Total;2016;8.463
46222 Sant Joanet;Total;2025;527
46222 Sant Joanet;Total;2024;526
46222 Sant Joanet;Total;2023;544
46222 Sant Joanet;Total;2022;534
46222 Sant Joanet;Total;2021;519
46222 Sant Joanet;Total;2020;507
46222 Sant Joanet;Total;2019;504
46222 Sant Joanet;Total;2018;486
46222 Sant Joanet;Total;2017;484
46222 Sant Joanet;Total;2016;480
46223 Sedaví;Total;2025;10.837
46223 Sedaví;Total;2024;10.908
46223 Sedaví;Total;2023;10.637
46223 Sedaví;Total;2022;10.349
46223 Sedaví;Total;2021;10.344
46223 Sedaví;Total;2020;10.391
46223 Sedaví;Total;2019;10.333
46223 Sedaví;Total;2018;10.245
46223 Sedaví;Total;2017;10.179
46223 Sedaví;Total;2016;10.172
46224 Segart;Total;2025;180
46224 Segart;Total;2024;167
46224 Segart;Total;2023;166
46224 Segart;Total;2022;174
46224 Segart;Total;2021;177
46224 Segart;Total;2020;164
46224 Segart;Total;2019;163
46224 Segart;Total;2018;158
46224 Segart;Total;2017;158
46224 Segart;Total;2016;159
46225 Sellent;Total;2025;383
46225 Sellent;Total;2024;383
46225 Sellent;Total;2023;381
46225 Sellent;Total;2022;380
46225 Sellent;Total;2021;377
46225 Sellent;Total;2020;384
46225 Sellent;Total;2019;389
46225 Sellent;Total;2018;379
46225 Sellent;Total;2017;376
46225 Sellent;Total;2016;382
46226 Sempere;Total;2025;33
46226 Sempere;Total;2024;29
46226 Sempere;Total;2023;31
46226 Sempere;Total;2022;26
46226 Sempere;Total;2021;26
46226 Sempere;Total;2020;30
46226 Sempere;Total;2019;34
46226 Sempere;Total;2018;35
46226 Sempere;Total;2017;41
46226 Sempere;Total;2016;48
46227 Senyera;Total;2025;1.114
46227 Senyera;Total;2024;1.124
46227 Senyera;Total;2023;1.122
46227 Senyera;Total;2022;1.108
46227 Senyera;Total;2021;1.132
46227 Senyera;Total;2020;1.134
46227 Senyera;Total;2019;1.136
46227 Senyera;Total;2018;1.143
46227 Senyera;Total;2017;1.149
46227 Senyera;Total;2016;1.172
46228 Serra;Total;2025;3.767
46228 Serra;Total;2024;3.725
46228 Serra;Total;2023;3.608
46228 Serra;Total;2022;3.405
46228 Serra;Total;2021;3.326
46228 Serra;Total;2020;3.187
46228 Serra;Total;2019;3.124
46228 Serra;Total;2018;3.091
46228 Serra;Total;2017;3.068
46228 Serra;Total;2016;3.070
46229 Siete Aguas;Total;2025;1.289
46229 Siete Aguas;Total;2024;1.279
46229 Siete Aguas;Total;2023;1.229
46229 Siete Aguas;Total;2022;1.180
46229 Siete Aguas;Total;2021;1.183
46229 Siete Aguas;Total;2020;1.159
46229 Siete Aguas;Total;2019;1.154
46229 Siete Aguas;Total;2018;1.171
46229 Siete Aguas;Total;2017;1.196
46229 Siete Aguas;Total;2016;1.223
46230 Silla;Total;2025;20.482
46230 Silla;Total;2024;20.117
46230 Silla;Total;2023;19.683
46230 Silla;Total;2022;19.298
46230 Silla;Total;2021;19.211
46230 Silla;Total;2020;19.078
46230 Silla;Total;2019;18.771
46230 Silla;Total;2018;18.467
46230 Silla;Total;2017;18.440
46230 Silla;Total;2016;18.462
46231 Simat de la Valldigna;Total;2025;3.311
46231 Simat de la Valldigna;Total;2024;3.289
46231 Simat de la Valldigna;Total;2023;3.251
46231 Simat de la Valldigna;Total;2022;3.271
46231 Simat de la Valldigna;Total;2021;3.286
46231 Simat de la Valldigna;Total;2020;3.297
46231 Simat de la Valldigna;Total;2019;3.329
46231 Simat de la Valldigna;Total;2018;3.325
46231 Simat de la Valldigna;Total;2017;3.297
46231 Simat de la Valldigna;Total;2016;3.341
46232 Sinarcas;Total;2025;1.176
46232 Sinarcas;Total;2024;1.153
46232 Sinarcas;Total;2023;1.113
46232 Sinarcas;Total;2022;1.135
46232 Sinarcas;Total;2021;1.109
46232 Sinarcas;Total;2020;1.105
46232 Sinarcas;Total;2019;1.125
46232 Sinarcas;Total;2018;1.124
46232 Sinarcas;Total;2017;1.147
46232 Sinarcas;Total;2016;1.148
46233 Sollana;Total;2025;5.089
46233 Sollana;Total;2024;5.035
46233 Sollana;Total;2023;4.959
46233 Sollana;Total;2022;4.915
46233 Sollana;Total;2021;4.911
46233 Sollana;Total;2020;4.881
46233 Sollana;Total;2019;4.861
46233 Sollana;Total;2018;4.884
46233 Sollana;Total;2017;4.886
46233 Sollana;Total;2016;4.919
46234 Sot de Chera;Total;2025;427
46234 Sot de Chera;Total;2024;432
46234 Sot de Chera;Total;2023;423
46234 Sot de Chera;Total;2022;384
46234 Sot de Chera;Total;2021;387
46234 Sot de Chera;Total;2020;362
46234 Sot de Chera;Total;2019;369
46234 Sot de Chera;Total;2018;352
46234 Sot de Chera;Total;2017;370
46234 Sot de Chera;Total;2016;396
46235 Sueca;Total;2025;29.194
46235 Sueca;Total;2024;28.480
46235 Sueca;Total;2023;28.086
46235 Sueca;Total;2022;27.738
46235 Sueca;Total;2021;27.617
46235 Sueca;Total;2020;27.566
46235 Sueca;Total;2019;27.479
46235 Sueca;Total;2018;27.460
46235 Sueca;Total;2017;27.598
46235 Sueca;Total;2016;28.090
46236 Sumacàrcer;Total;2025;1.013
46236 Sumacàrcer;Total;2024;1.042
46236 Sumacàrcer;Total;2023;1.062
46236 Sumacàrcer;Total;2022;1.054
46236 Sumacàrcer;Total;2021;1.072
46236 Sumacàrcer;Total;2020;1.097
46236 Sumacàrcer;Total;2019;1.096
46236 Sumacàrcer;Total;2018;1.109
46236 Sumacàrcer;Total;2017;1.141
46236 Sumacàrcer;Total;2016;1.140
46237 Tavernes Blanques;Total;2025;9.824
46237 Tavernes Blanques;Total;2024;9.635
46237 Tavernes Blanques;Total;2023;9.456
46237 Tavernes Blanques;Total;2022;9.222
46237 Tavernes Blanques;Total;2021;9.205
46237 Tavernes Blanques;Total;2020;9.224
46237 Tavernes Blanques;Total;2019;9.120
46237 Tavernes Blanques;Total;2018;9.117
46237 Tavernes Blanques;Total;2017;9.095
46237 Tavernes Blanques;Total;2016;9.181
46238 Tavernes de la Valldigna;Total;2025;17.866
46238 Tavernes de la Valldigna;Total;2024;17.631
46238 Tavernes de la Valldigna;Total;2023;17.443
46238 Tavernes de la Valldigna;Total;2022;17.222
46238 Tavernes de la Valldigna;Total;2021;17.162
46238 Tavernes de la Valldigna;Total;2020;17.254
46238 Tavernes de la Valldigna;Total;2019;17.201
46238 Tavernes de la Valldigna;Total;2018;17.158
46238 Tavernes de la Valldigna;Total;2017;17.336
46238 Tavernes de la Valldigna;Total;2016;17.485
46239 Teresa de Cofrentes;Total;2025;620
46239 Teresa de Cofrentes;Total;2024;605
46239 Teresa de Cofrentes;Total;2023;611
46239 Teresa de Cofrentes;Total;2022;615
46239 Teresa de Cofrentes;Total;2021;618
46239 Teresa de Cofrentes;Total;2020;619
46239 Teresa de Cofrentes;Total;2019;636
46239 Teresa de Cofrentes;Total;2018;650
46239 Teresa de Cofrentes;Total;2017;631
46239 Teresa de Cofrentes;Total;2016;651
46240 Terrateig;Total;2025;290
46240 Terrateig;Total;2024;290
46240 Terrateig;Total;2023;291
46240 Terrateig;Total;2022;287
46240 Terrateig;Total;2021;276
46240 Terrateig;Total;2020;256
46240 Terrateig;Total;2019;278
46240 Terrateig;Total;2018;280
46240 Terrateig;Total;2017;284
46240 Terrateig;Total;2016;296
46241 Titaguas;Total;2025;517
46241 Titaguas;Total;2024;494
46241 Titaguas;Total;2023;505
46241 Titaguas;Total;2022;485
46241 Titaguas;Total;2021;470
46241 Titaguas;Total;2020;454
46241 Titaguas;Total;2019;453
46241 Titaguas;Total;2018;459
46241 Titaguas;Total;2017;450
46241 Titaguas;Total;2016;471
46242 Torrebaja;Total;2025;398
46242 Torrebaja;Total;2024;391
46242 Torrebaja;Total;2023;404
46242 Torrebaja;Total;2022;408
46242 Torrebaja;Total;2021;403
46242 Torrebaja;Total;2020;402
46242 Torrebaja;Total;2019;411
46242 Torrebaja;Total;2018;397
46242 Torrebaja;Total;2017;412
46242 Torrebaja;Total;2016;412
46243 Torrella;Total;2025;151
46243 Torrella;Total;2024;150
46243 Torrella;Total;2023;143
46243 Torrella;Total;2022;134
46243 Torrella;Total;2021;135
46243 Torrella;Total;2020;145
46243 Torrella;Total;2019;146
46243 Torrella;Total;2018;148
46243 Torrella;Total;2017;145
46243 Torrella;Total;2016;154
46244 Torrent;Total;2025;90.928
46244 Torrent;Total;2024;89.401
46244 Torrent;Total;2023;87.295
46244 Torrent;Total;2022;85.142
46244 Torrent;Total;2021;84.025
46244 Torrent;Total;2020;83.962
46244 Torrent;Total;2019;82.208
46244 Torrent;Total;2018;81.245
46244 Torrent;Total;2017;80.630
46244 Torrent;Total;2016;80.762
46245 Torres Torres;Total;2025;808
46245 Torres Torres;Total;2024;750
46245 Torres Torres;Total;2023;745
46245 Torres Torres;Total;2022;703
46245 Torres Torres;Total;2021;672
46245 Torres Torres;Total;2020;669
46245 Torres Torres;Total;2019;637
46245 Torres Torres;Total;2018;640
46245 Torres Torres;Total;2017;641
46245 Torres Torres;Total;2016;644
46246 Tous;Total;2025;1.354
46246 Tous;Total;2024;1.357
46246 Tous;Total;2023;1.352
46246 Tous;Total;2022;1.312
46246 Tous;Total;2021;1.284
46246 Tous;Total;2020;1.287
46246 Tous;Total;2019;1.263
46246 Tous;Total;2018;1.254
46246 Tous;Total;2017;1.268
46246 Tous;Total;2016;1.270
46247 Tuéjar;Total;2025;1.278
46247 Tuéjar;Total;2024;1.233
46247 Tuéjar;Total;2023;1.201
46247 Tuéjar;Total;2022;1.168
46247 Tuéjar;Total;2021;1.164
46247 Tuéjar;Total;2020;1.137
46247 Tuéjar;Total;2019;1.116
46247 Tuéjar;Total;2018;1.132
46247 Tuéjar;Total;2017;1.147
46247 Tuéjar;Total;2016;1.193
46248 Turís;Total;2025;7.717
46248 Turís;Total;2024;7.544
46248 Turís;Total;2023;7.259
46248 Turís;Total;2022;7.019
46248 Turís;Total;2021;6.910
46248 Turís;Total;2020;6.722
46248 Turís;Total;2019;6.646
46248 Turís;Total;2018;6.623
46248 Turís;Total;2017;6.627
46248 Turís;Total;2016;6.609
46249 Utiel;Total;2025;11.663
46249 Utiel;Total;2024;11.703
46249 Utiel;Total;2023;11.632
46249 Utiel;Total;2022;11.482
46249 Utiel;Total;2021;11.478
46249 Utiel;Total;2020;11.458
46249 Utiel;Total;2019;11.531
46249 Utiel;Total;2018;11.540
46249 Utiel;Total;2017;11.601
46249 Utiel;Total;2016;11.748
46250 València;Total;2025;840.792
46250 València;Total;2024;825.948
46250 València;Total;2023;807.693
46250 València;Total;2022;792.492
46250 València;Total;2021;789.744
46250 València;Total;2020;800.215
46250 València;Total;2019;794.288
46250 València;Total;2018;791.413
46250 València;Total;2017;787.808
46250 València;Total;2016;790.201
46 Valencia/València;Total;2025;2.758.633
46 Valencia/València;Total;2024;2.709.433
46 Valencia/València;Total;2023;2.656.291
46 Valencia/València;Total;2022;2.605.757
46 Valencia/València;Total;2021;2.589.312
46 Valencia/València;Total;2020;2.591.875
46 Valencia/València;Total;2019;2.565.124
46 Valencia/València;Total;2018;2.547.986
46 Valencia/València;Total;2017;2.540.707
46 Valencia/València;Total;2016;2.544.264
46251 Vallada;Total;2025;3.091
46251 Vallada;Total;2024;3.079
46251 Vallada;Total;2023;3.063
46251 Vallada;Total;2022;3.065
46251 Vallada;Total;2021;3.092
46251 Vallada;Total;2020;3.096
46251 Vallada;Total;2019;3.039
46251 Vallada;Total;2018;3.036
46251 Vallada;Total;2017;3.093
46251 Vallada;Total;2016;3.089
46252 Vallanca;Total;2025;128
46252 Vallanca;Total;2024;131
46252 Vallanca;Total;2023;144
46252 Vallanca;Total;2022;128
46252 Vallanca;Total;2021;136
46252 Vallanca;Total;2020;133
46252 Vallanca;Total;2019;139
46252 Vallanca;Total;2018;126
46252 Vallanca;Total;2017;120
46252 Vallanca;Total;2016;133
46253 Vallés;Total;2025;161
46253 Vallés;Total;2024;148
46253 Vallés;Total;2023;151
46253 Vallés;Total;2022;151
46253 Vallés;Total;2021;152
46253 Vallés;Total;2020;154
46253 Vallés;Total;2019;157
46253 Vallés;Total;2018;157
46253 Vallés;Total;2017;153
46253 Vallés;Total;2016;161
46254 Venta del Moro;Total;2025;1.143
46254 Venta del Moro;Total;2024;1.158
46254 Venta del Moro;Total;2023;1.164
46254 Venta del Moro;Total;2022;1.180
46254 Venta del Moro;Total;2021;1.194
46254 Venta del Moro;Total;2020;1.198
46254 Venta del Moro;Total;2019;1.207
46254 Venta del Moro;Total;2018;1.242
46254 Venta del Moro;Total;2017;1.277
46254 Venta del Moro;Total;2016;1.299
46255 Vilallonga/Villalonga;Total;2025;4.865
46255 Vilallonga/Villalonga;Total;2024;4.713
46255 Vilallonga/Villalonga;Total;2023;4.667
46255 Vilallonga/Villalonga;Total;2022;4.555
46255 Vilallonga/Villalonga;Total;2021;4.453
46255 Vilallonga/Villalonga;Total;2020;4.370
46255 Vilallonga/Villalonga;Total;2019;4.270
46255 Vilallonga/Villalonga;Total;2018;4.303
46255 Vilallonga/Villalonga;Total;2017;4.371
46255 Vilallonga/Villalonga;Total;2016;4.375
46256 Vilamarxant;Total;2025;11.403
46256 Vilamarxant;Total;2024;11.041
46256 Vilamarxant;Total;2023;10.772
46256 Vilamarxant;Total;2022;10.348
46256 Vilamarxant;Total;2021;10.097
46256 Vilamarxant;Total;2020;9.891
46256 Vilamarxant;Total;2019;9.717
46256 Vilamarxant;Total;2018;9.550
46256 Vilamarxant;Total;2017;9.376
46256 Vilamarxant;Total;2016;9.223
46258 Villar del Arzobispo;Total;2025;3.862
46258 Villar del Arzobispo;Total;2024;3.775
46258 Villar del Arzobispo;Total;2023;3.700
46258 Villar del Arzobispo;Total;2022;3.581
46258 Villar del Arzobispo;Total;2021;3.578
46258 Villar del Arzobispo;Total;2020;3.536
46258 Villar del Arzobispo;Total;2019;3.554
46258 Villar del Arzobispo;Total;2018;3.579
46258 Villar del Arzobispo;Total;2017;3.542
46258 Villar del Arzobispo;Total;2016;3.565
46259 Villargordo del Cabriel;Total;2025;588
46259 Villargordo del Cabriel;Total;2024;594
46259 Villargordo del Cabriel;Total;2023;577
46259 Villargordo del Cabriel;Total;2022;602
46259 Villargordo del Cabriel;Total;2021;585
46259 Villargordo del Cabriel;Total;2020;582
46259 Villargordo del Cabriel;Total;2019;589
46259 Villargordo del Cabriel;Total;2018;586
46259 Villargordo del Cabriel;Total;2017;612
46259 Villargordo del Cabriel;Total;2016;639
46260 Vinalesa;Total;2025;3.572
46260 Vinalesa;Total;2024;3.531
46260 Vinalesa;Total;2023;3.495
46260 Vinalesa;Total;2022;3.525
46260 Vinalesa;Total;2021;3.451
46260 Vinalesa;Total;2020;3.412
46260 Vinalesa;Total;2019;3.420
46260 Vinalesa;Total;2018;3.380
46260 Vinalesa;Total;2017;3.345
46260 Vinalesa;Total;2016;3.310
46145 Xàtiva;Total;2025;31.008
46145 Xàtiva;Total;2024;30.378
46145 Xàtiva;Total;2023;30.072
46145 Xàtiva;Total;2022;29.637
46145 Xàtiva;Total;2021;29.459
46145 Xàtiva;Total;2020;29.623
46145 Xàtiva;Total;2019;29.231
46145 Xàtiva;Total;2018;29.045
46145 Xàtiva;Total;2017;29.070
46145 Xàtiva;Total;2016;28.973
46143 Xeraco;Total;2025;6.149
46143 Xeraco;Total;2024;6.044
46143 Xeraco;Total;2023;5.923
46143 Xeraco;Total;2022;5.819
46143 Xeraco;Total;2021;5.771
46143 Xeraco;Total;2020;5.720
46143 Xeraco;Total;2019;5.655
46143 Xeraco;Total;2018;5.702
46143 Xeraco;Total;2017;5.715
46143 Xeraco;Total;2016;5.732
46146 Xeresa;Total;2025;2.418
46146 Xeresa;Total;2024;2.341
46146 Xeresa;Total;2023;2.263
46146 Xeresa;Total;2022;2.244
46146 Xeresa;Total;2021;2.256
46146 Xeresa;Total;2020;2.197
46146 Xeresa;Total;2019;2.168
46146 Xeresa;Total;2018;2.145
46146 Xeresa;Total;2017;2.162
46146 Xeresa;Total;2016;2.197
46110 Xirivella;Total;2025;32.093
46110 Xirivella;Total;2024;31.745
46110 Xirivella;Total;2023;30.749
46110 Xirivella;Total;2022;30.326
46110 Xirivella;Total;2021;30.208
46110 Xirivella;Total;2020;30.197
46110 Xirivella;Total;2019;29.623
46110 Xirivella;Total;2018;29.108
46110 Xirivella;Total;2017;28.950
46110 Xirivella;Total;2016;28.771
46261 Yátova;Total;2025;2.325
46261 Yátova;Total;2024;2.242
46261 Yátova;Total;2023;2.205
46261 Yátova;Total;2022;2.169
46261 Yátova;Total;2021;2.112
46261 Yátova;Total;2020;2.079
46261 Yátova;Total;2019;2.067
46261 Yátova;Total;2018;2.073
46261 Yátova;Total;2017;2.080
46261 Yátova;Total;2016;2.079
46262 Yesa, La;Total;2025;246
46262 Yesa, La;Total;2024;235
46262 Yesa, La;Total;2023;235
46262 Yesa, La;Total;2022;227
46262 Yesa, La;Total;2021;230
46262 Yesa, La;Total;2020;221
46262 Yesa, La;Total;2019;229
46262 Yesa, La;Total;2018;227
46262 Yesa, La;Total;2017;234
46262 Yesa, La;Total;2016;242
46263 Zarra;Total;2025;374
46263 Zarra;Total;2024;386
46263 Zarra;Total;2023;364
46263 Zarra;Total;2022;370
46263 Zarra;Total;2021;364
46263 Zarra;Total;2020;346
46263 Zarra;Total;2019;359
46263 Zarra;Total;2018;365
46263 Zarra;Total;2017;381
46263 Zarra;Total;2016;440
