Municipios;Sexo;Periodo;Total
08255 Santa Maria de Merlès;Total;2022;184
08255 Santa Maria de Merlès;Total;2021;180
08255 Santa Maria de Merlès;Total;2020;184
08255 Santa Maria de Merlès;Total;2019;184
08255 Santa Maria de Merlès;Total;2018;183
08255 Santa Maria de Merlès;Total;2017;190
08255 Santa Maria de Merlès;Total;2016;178
08257 Santa Maria de Miralles;Total;2025;144
08257 Santa Maria de Miralles;Total;2024;137
08257 Santa Maria de Miralles;Total;2023;138
08257 Santa Maria de Miralles;Total;2022;138
08257 Santa Maria de Miralles;Total;2021;129
08257 Santa Maria de Miralles;Total;2020;119
08257 Santa Maria de Miralles;Total;2019;126
08257 Santa Maria de Miralles;Total;2018;128
08257 Santa Maria de Miralles;Total;2017;123
08257 Santa Maria de Miralles;Total;2016;132
08259 Santa Maria de Palautordera;Total;2025;10.080
08259 Santa Maria de Palautordera;Total;2024;10.008
08259 Santa Maria de Palautordera;Total;2023;9.872
08259 Santa Maria de Palautordera;Total;2022;9.777
08259 Santa Maria de Palautordera;Total;2021;9.666
08259 Santa Maria de Palautordera;Total;2020;9.630
08259 Santa Maria de Palautordera;Total;2019;9.423
08259 Santa Maria de Palautordera;Total;2018;9.325
08259 Santa Maria de Palautordera;Total;2017;9.286
08259 Santa Maria de Palautordera;Total;2016;9.194
08258 Santa Maria d'Oló;Total;2025;1.099
08258 Santa Maria d'Oló;Total;2024;1.077
08258 Santa Maria d'Oló;Total;2023;1.086
08258 Santa Maria d'Oló;Total;2022;1.063
08258 Santa Maria d'Oló;Total;2021;1.065
08258 Santa Maria d'Oló;Total;2020;1.024
08258 Santa Maria d'Oló;Total;2019;1.025
08258 Santa Maria d'Oló;Total;2018;1.024
08258 Santa Maria d'Oló;Total;2017;1.030
08258 Santa Maria d'Oló;Total;2016;1.054
08260 Santa Perpètua de Mogoda;Total;2025;26.130
08260 Santa Perpètua de Mogoda;Total;2024;25.960
08260 Santa Perpètua de Mogoda;Total;2023;25.928
08260 Santa Perpètua de Mogoda;Total;2022;25.930
08260 Santa Perpètua de Mogoda;Total;2021;26.033
08260 Santa Perpètua de Mogoda;Total;2020;25.999
08260 Santa Perpètua de Mogoda;Total;2019;25.799
08260 Santa Perpètua de Mogoda;Total;2018;25.705
08260 Santa Perpètua de Mogoda;Total;2017;25.574
08260 Santa Perpètua de Mogoda;Total;2016;25.556
08261 Santa Susanna;Total;2025;4.099
08261 Santa Susanna;Total;2024;4.023
08261 Santa Susanna;Total;2023;3.887
08261 Santa Susanna;Total;2022;3.755
08261 Santa Susanna;Total;2021;3.650
08261 Santa Susanna;Total;2020;3.548
08261 Santa Susanna;Total;2019;3.446
08261 Santa Susanna;Total;2018;3.381
08261 Santa Susanna;Total;2017;3.352
08261 Santa Susanna;Total;2016;3.323
08192 Santpedor;Total;2025;7.744
08192 Santpedor;Total;2024;7.716
08192 Santpedor;Total;2023;7.693
08192 Santpedor;Total;2022;7.612
08192 Santpedor;Total;2021;7.566
08192 Santpedor;Total;2020;7.604
08192 Santpedor;Total;2019;7.554
08192 Santpedor;Total;2018;7.532
08192 Santpedor;Total;2017;7.496
08192 Santpedor;Total;2016;7.520
08267 Sentmenat;Total;2025;9.548
08267 Sentmenat;Total;2024;9.553
08267 Sentmenat;Total;2023;9.474
08267 Sentmenat;Total;2022;9.417
08267 Sentmenat;Total;2021;9.347
08267 Sentmenat;Total;2020;9.235
08267 Sentmenat;Total;2019;9.078
08267 Sentmenat;Total;2018;8.957
08267 Sentmenat;Total;2017;8.818
08267 Sentmenat;Total;2016;8.700
08269 Seva;Total;2025;3.808
08269 Seva;Total;2024;3.798
08269 Seva;Total;2023;3.770
08269 Seva;Total;2022;3.736
08269 Seva;Total;2021;3.696
08269 Seva;Total;2020;3.544
08269 Seva;Total;2019;3.519
08269 Seva;Total;2018;3.472
08269 Seva;Total;2017;3.451
08269 Seva;Total;2016;3.446
08270 Sitges;Total;2025;32.609
08270 Sitges;Total;2024;32.405
08270 Sitges;Total;2023;31.954
08270 Sitges;Total;2022;31.222
08270 Sitges;Total;2021;30.217
08270 Sitges;Total;2020;29.553
08270 Sitges;Total;2019;29.307
08270 Sitges;Total;2018;28.969
08270 Sitges;Total;2017;28.527
08270 Sitges;Total;2016;28.478
08271 Sobremunt;Total;2025;90
08271 Sobremunt;Total;2024;101
08271 Sobremunt;Total;2023;86
08271 Sobremunt;Total;2022;83
08271 Sobremunt;Total;2021;78
08271 Sobremunt;Total;2020;78
08271 Sobremunt;Total;2019;79
08271 Sobremunt;Total;2018;79
08271 Sobremunt;Total;2017;84
08271 Sobremunt;Total;2016;83
08272 Sora;Total;2025;225
08272 Sora;Total;2024;219
08272 Sora;Total;2023;217
08272 Sora;Total;2022;219
08272 Sora;Total;2021;211
08272 Sora;Total;2020;212
08272 Sora;Total;2019;209
08272 Sora;Total;2018;205
08272 Sora;Total;2017;193
08272 Sora;Total;2016;189
08273 Subirats;Total;2025;3.288
08273 Subirats;Total;2024;3.281
08273 Subirats;Total;2023;3.243
08273 Subirats;Total;2022;3.241
08273 Subirats;Total;2021;3.149
08273 Subirats;Total;2020;3.104
08273 Subirats;Total;2019;3.044
08273 Subirats;Total;2018;3.025
08273 Subirats;Total;2017;3.013
08273 Subirats;Total;2016;2.997
08274 Súria;Total;2025;6.200
08274 Súria;Total;2024;6.090
08274 Súria;Total;2023;6.046
08274 Súria;Total;2022;5.921
08274 Súria;Total;2021;5.923
08274 Súria;Total;2020;5.948
08274 Súria;Total;2019;5.942
08274 Súria;Total;2018;5.895
08274 Súria;Total;2017;5.911
08274 Súria;Total;2016;5.873
08276 Tagamanent;Total;2025;328
08276 Tagamanent;Total;2024;339
08276 Tagamanent;Total;2023;344
08276 Tagamanent;Total;2022;340
08276 Tagamanent;Total;2021;325
08276 Tagamanent;Total;2020;318
08276 Tagamanent;Total;2019;323
08276 Tagamanent;Total;2018;333
08276 Tagamanent;Total;2017;326
08276 Tagamanent;Total;2016;316
08277 Talamanca;Total;2025;209
08277 Talamanca;Total;2024;212
08277 Talamanca;Total;2023;223
08277 Talamanca;Total;2022;219
08277 Talamanca;Total;2021;222
08277 Talamanca;Total;2020;209
08277 Talamanca;Total;2019;206
08277 Talamanca;Total;2018;202
08277 Talamanca;Total;2017;193
08277 Talamanca;Total;2016;186
08278 Taradell;Total;2025;6.854
08278 Taradell;Total;2024;6.844
08278 Taradell;Total;2023;6.809
08278 Taradell;Total;2022;6.699
08278 Taradell;Total;2021;6.687
08278 Taradell;Total;2020;6.640
08278 Taradell;Total;2019;6.489
08278 Taradell;Total;2018;6.412
08278 Taradell;Total;2017;6.344
08278 Taradell;Total;2016;6.321
08275 Tavèrnoles;Total;2025;354
08275 Tavèrnoles;Total;2024;341
08275 Tavèrnoles;Total;2023;340
08275 Tavèrnoles;Total;2022;329
08275 Tavèrnoles;Total;2021;329
08275 Tavèrnoles;Total;2020;322
08275 Tavèrnoles;Total;2019;316
08275 Tavèrnoles;Total;2018;320
08275 Tavèrnoles;Total;2017;317
08275 Tavèrnoles;Total;2016;318
08280 Tavertet;Total;2025;128
08280 Tavertet;Total;2024;131
08280 Tavertet;Total;2023;126
08280 Tavertet;Total;2022;116
08280 Tavertet;Total;2021;113
08280 Tavertet;Total;2020;105
08280 Tavertet;Total;2019;111
08280 Tavertet;Total;2018;111
08280 Tavertet;Total;2017;116
08280 Tavertet;Total;2016;112
08281 Teià;Total;2025;6.898
08281 Teià;Total;2024;6.818
08281 Teià;Total;2023;6.696
08281 Teià;Total;2022;6.635
08281 Teià;Total;2021;6.532
08281 Teià;Total;2020;6.427
08281 Teià;Total;2019;6.397
08281 Teià;Total;2018;6.312
08281 Teià;Total;2017;6.333
08281 Teià;Total;2016;6.254
08279 Terrassa;Total;2025;233.270
08279 Terrassa;Total;2024;228.708
08279 Terrassa;Total;2023;225.277
08279 Terrassa;Total;2022;224.114
08279 Terrassa;Total;2021;223.011
08279 Terrassa;Total;2020;223.627
08279 Terrassa;Total;2019;220.556
08279 Terrassa;Total;2018;218.535
08279 Terrassa;Total;2017;216.428
08279 Terrassa;Total;2016;215.121
08282 Tiana;Total;2025;9.331
08282 Tiana;Total;2024;9.305
08282 Tiana;Total;2023;9.198
08282 Tiana;Total;2022;9.110
08282 Tiana;Total;2021;9.009
08282 Tiana;Total;2020;8.945
08282 Tiana;Total;2019;8.840
08282 Tiana;Total;2018;8.709
08282 Tiana;Total;2017;8.645
08282 Tiana;Total;2016;8.553
08283 Tona;Total;2025;8.527
08283 Tona;Total;2024;8.511
08283 Tona;Total;2023;8.455
08283 Tona;Total;2022;8.368
08283 Tona;Total;2021;8.368
08283 Tona;Total;2020;8.356
08283 Tona;Total;2019;8.241
08283 Tona;Total;2018;8.131
08283 Tona;Total;2017;8.114
08283 Tona;Total;2016;7.951
08284 Tordera;Total;2025;19.039
08284 Tordera;Total;2024;18.780
08284 Tordera;Total;2023;18.409
08284 Tordera;Total;2022;18.022
08284 Tordera;Total;2021;17.788
08284 Tordera;Total;2020;17.519
08284 Tordera;Total;2019;17.216
08284 Tordera;Total;2018;16.937
08284 Tordera;Total;2017;16.637
08284 Tordera;Total;2016;16.453
08285 Torelló;Total;2025;15.334
08285 Torelló;Total;2024;15.093
08285 Torelló;Total;2023;14.902
08285 Torelló;Total;2022;14.726
08285 Torelló;Total;2021;14.553
08285 Torelló;Total;2020;14.400
08285 Torelló;Total;2019;14.347
08285 Torelló;Total;2018;14.172
08285 Torelló;Total;2017;13.995
08285 Torelló;Total;2016;13.877
08286 Torre de Claramunt, La;Total;2025;4.158
08286 Torre de Claramunt, La;Total;2024;4.122
08286 Torre de Claramunt, La;Total;2023;4.018
08286 Torre de Claramunt, La;Total;2022;3.966
08286 Torre de Claramunt, La;Total;2021;3.852
08286 Torre de Claramunt, La;Total;2020;3.741
08286 Torre de Claramunt, La;Total;2019;3.714
08286 Torre de Claramunt, La;Total;2018;3.716
08286 Torre de Claramunt, La;Total;2017;3.707
08286 Torre de Claramunt, La;Total;2016;3.722
08287 Torrelavit;Total;2025;1.572
08287 Torrelavit;Total;2024;1.509
08287 Torrelavit;Total;2023;1.499
08287 Torrelavit;Total;2022;1.457
08287 Torrelavit;Total;2021;1.429
08287 Torrelavit;Total;2020;1.422
08287 Torrelavit;Total;2019;1.419
08287 Torrelavit;Total;2018;1.430
08287 Torrelavit;Total;2017;1.400
08287 Torrelavit;Total;2016;1.413
08288 Torrelles de Foix;Total;2025;2.746
08288 Torrelles de Foix;Total;2024;2.657
08288 Torrelles de Foix;Total;2023;2.608
08288 Torrelles de Foix;Total;2022;2.557
08288 Torrelles de Foix;Total;2021;2.479
08288 Torrelles de Foix;Total;2020;2.398
08288 Torrelles de Foix;Total;2019;2.348
08288 Torrelles de Foix;Total;2018;2.281
08288 Torrelles de Foix;Total;2017;2.243
08288 Torrelles de Foix;Total;2016;2.201
08289 Torrelles de Llobregat;Total;2025;6.170
08289 Torrelles de Llobregat;Total;2024;6.155
08289 Torrelles de Llobregat;Total;2023;6.225
08289 Torrelles de Llobregat;Total;2022;6.186
08289 Torrelles de Llobregat;Total;2021;6.126
08289 Torrelles de Llobregat;Total;2020;6.073
08289 Torrelles de Llobregat;Total;2019;6.041
08289 Torrelles de Llobregat;Total;2018;5.945
08289 Torrelles de Llobregat;Total;2017;5.950
08289 Torrelles de Llobregat;Total;2016;5.933
08290 Ullastrell;Total;2025;2.171
08290 Ullastrell;Total;2024;2.176
08290 Ullastrell;Total;2023;2.162
08290 Ullastrell;Total;2022;2.139
08290 Ullastrell;Total;2021;2.096
08290 Ullastrell;Total;2020;2.089
08290 Ullastrell;Total;2019;2.093
08290 Ullastrell;Total;2018;2.069
08290 Ullastrell;Total;2017;2.054
08290 Ullastrell;Total;2016;2.039
08291 Vacarisses;Total;2025;7.729
08291 Vacarisses;Total;2024;7.563
08291 Vacarisses;Total;2023;7.460
08291 Vacarisses;Total;2022;7.325
08291 Vacarisses;Total;2021;7.082
08291 Vacarisses;Total;2020;6.832
08291 Vacarisses;Total;2019;6.688
08291 Vacarisses;Total;2018;6.486
08291 Vacarisses;Total;2017;6.328
08291 Vacarisses;Total;2016;6.192
08292 Vallbona d'Anoia;Total;2025;1.424
08292 Vallbona d'Anoia;Total;2024;1.406
08292 Vallbona d'Anoia;Total;2023;1.428
08292 Vallbona d'Anoia;Total;2022;1.387
08292 Vallbona d'Anoia;Total;2021;1.375
08292 Vallbona d'Anoia;Total;2020;1.357
08292 Vallbona d'Anoia;Total;2019;1.373
08292 Vallbona d'Anoia;Total;2018;1.399
08292 Vallbona d'Anoia;Total;2017;1.412
08292 Vallbona d'Anoia;Total;2016;1.412
08293 Vallcebre;Total;2025;260
08293 Vallcebre;Total;2024;271
08293 Vallcebre;Total;2023;273
08293 Vallcebre;Total;2022;268
08293 Vallcebre;Total;2021;258
08293 Vallcebre;Total;2020;249
08293 Vallcebre;Total;2019;250
08293 Vallcebre;Total;2018;246
08293 Vallcebre;Total;2017;251
08293 Vallcebre;Total;2016;254
08294 Vallgorguina;Total;2025;3.261
08294 Vallgorguina;Total;2024;3.198
08294 Vallgorguina;Total;2023;3.204
08294 Vallgorguina;Total;2022;3.144
08294 Vallgorguina;Total;2021;3.052
08294 Vallgorguina;Total;2020;2.988
08294 Vallgorguina;Total;2019;2.891
08294 Vallgorguina;Total;2018;2.854
08294 Vallgorguina;Total;2017;2.789
08294 Vallgorguina;Total;2016;2.772
08295 Vallirana;Total;2025;16.245
08295 Vallirana;Total;2024;15.985
08295 Vallirana;Total;2023;15.823
08295 Vallirana;Total;2022;15.658
08295 Vallirana;Total;2021;15.438
08295 Vallirana;Total;2020;15.312
08295 Vallirana;Total;2019;15.006
08295 Vallirana;Total;2018;14.877
08295 Vallirana;Total;2017;14.784
08295 Vallirana;Total;2016;14.676
08296 Vallromanes;Total;2025;2.778
08296 Vallromanes;Total;2024;2.742
08296 Vallromanes;Total;2023;2.705
08296 Vallromanes;Total;2022;2.632
08296 Vallromanes;Total;2021;2.594
08296 Vallromanes;Total;2020;2.558
08296 Vallromanes;Total;2019;2.579
08296 Vallromanes;Total;2018;2.530
08296 Vallromanes;Total;2017;2.514
08296 Vallromanes;Total;2016;2.525
08297 Veciana;Total;2025;168
08297 Veciana;Total;2024;172
08297 Veciana;Total;2023;179
08297 Veciana;Total;2022;182
08297 Veciana;Total;2021;179
08297 Veciana;Total;2020;175
08297 Veciana;Total;2019;182
08297 Veciana;Total;2018;170
08297 Veciana;Total;2017;167
08297 Veciana;Total;2016;173
08298 Vic;Total;2025;50.796
08298 Vic;Total;2024;49.530
08298 Vic;Total;2023;48.364
08298 Vic;Total;2022;47.545
08298 Vic;Total;2021;47.319
08298 Vic;Total;2020;47.630
08298 Vic;Total;2019;46.214
08298 Vic;Total;2018;45.040
08298 Vic;Total;2017;43.964
08298 Vic;Total;2016;43.287
08299 Vilada;Total;2025;432
08299 Vilada;Total;2024;443
08299 Vilada;Total;2023;434
08299 Vilada;Total;2022;439
08299 Vilada;Total;2021;424
08299 Vilada;Total;2020;419
08299 Vilada;Total;2019;416
08299 Vilada;Total;2018;430
08299 Vilada;Total;2017;424
08299 Vilada;Total;2016;430
08301 Viladecans;Total;2025;67.587
08301 Viladecans;Total;2024;67.348
08301 Viladecans;Total;2023;66.677
08301 Viladecans;Total;2022;66.720
08301 Viladecans;Total;2021;66.707
08301 Viladecans;Total;2020;67.197
08301 Viladecans;Total;2019;66.611
08301 Viladecans;Total;2018;66.168
08301 Viladecans;Total;2017;65.993
08301 Viladecans;Total;2016;65.779
08300 Viladecavalls;Total;2025;7.817
08300 Viladecavalls;Total;2024;7.802
08300 Viladecavalls;Total;2023;7.809
08300 Viladecavalls;Total;2022;7.644
08300 Viladecavalls;Total;2021;7.621
08300 Viladecavalls;Total;2020;7.545
08300 Viladecavalls;Total;2019;7.512
08300 Viladecavalls;Total;2018;7.480
08300 Viladecavalls;Total;2017;7.392
08300 Viladecavalls;Total;2016;7.354
08305 Vilafranca del Penedès;Total;2025;42.607
08305 Vilafranca del Penedès;Total;2024;41.504
08305 Vilafranca del Penedès;Total;2023;40.714
08305 Vilafranca del Penedès;Total;2022;40.056
08305 Vilafranca del Penedès;Total;2021;39.969
08305 Vilafranca del Penedès;Total;2020;40.154
08305 Vilafranca del Penedès;Total;2019;39.746
08305 Vilafranca del Penedès;Total;2018;40.055
08305 Vilafranca del Penedès;Total;2017;39.532
08305 Vilafranca del Penedès;Total;2016;39.365
08306 Vilalba Sasserra;Total;2025;794
08306 Vilalba Sasserra;Total;2024;780
08306 Vilalba Sasserra;Total;2023;753
08306 Vilalba Sasserra;Total;2022;748
08306 Vilalba Sasserra;Total;2021;758
08306 Vilalba Sasserra;Total;2020;753
08306 Vilalba Sasserra;Total;2019;716
08306 Vilalba Sasserra;Total;2018;688
08306 Vilalba Sasserra;Total;2017;690
08306 Vilalba Sasserra;Total;2016;684
08303 Vilanova de Sau;Total;2025;325
08303 Vilanova de Sau;Total;2024;317
08303 Vilanova de Sau;Total;2023;310
08303 Vilanova de Sau;Total;2022;320
08303 Vilanova de Sau;Total;2021;314
08303 Vilanova de Sau;Total;2020;312
08303 Vilanova de Sau;Total;2019;299
08303 Vilanova de Sau;Total;2018;308
08303 Vilanova de Sau;Total;2017;313
08303 Vilanova de Sau;Total;2016;309
08302 Vilanova del Camí;Total;2025;12.936
08302 Vilanova del Camí;Total;2024;12.844
08302 Vilanova del Camí;Total;2023;12.758
08302 Vilanova del Camí;Total;2022;12.699
08302 Vilanova del Camí;Total;2021;12.736
08302 Vilanova del Camí;Total;2020;12.596
08302 Vilanova del Camí;Total;2019;12.458
08302 Vilanova del Camí;Total;2018;12.361
08302 Vilanova del Camí;Total;2017;12.332
08302 Vilanova del Camí;Total;2016;12.409
08902 Vilanova del Vallès;Total;2025;5.693
08902 Vilanova del Vallès;Total;2024;5.632
08902 Vilanova del Vallès;Total;2023;5.600
08902 Vilanova del Vallès;Total;2022;5.557
08902 Vilanova del Vallès;Total;2021;5.535
08902 Vilanova del Vallès;Total;2020;5.503
08902 Vilanova del Vallès;Total;2019;5.432
08902 Vilanova del Vallès;Total;2018;5.339
08902 Vilanova del Vallès;Total;2017;5.285
08902 Vilanova del Vallès;Total;2016;5.217
08307 Vilanova i la Geltrú;Total;2025;71.641
08307 Vilanova i la Geltrú;Total;2024;70.418
08307 Vilanova i la Geltrú;Total;2023;68.854
08307 Vilanova i la Geltrú;Total;2022;68.152
08307 Vilanova i la Geltrú;Total;2021;67.458
08307 Vilanova i la Geltrú;Total;2020;67.733
08307 Vilanova i la Geltrú;Total;2019;67.086
08307 Vilanova i la Geltrú;Total;2018;66.274
08307 Vilanova i la Geltrú;Total;2017;66.077
08307 Vilanova i la Geltrú;Total;2016;65.972
08214 Vilassar de Dalt;Total;2025;9.404
08214 Vilassar de Dalt;Total;2024;9.281
08214 Vilassar de Dalt;Total;2023;9.230
08214 Vilassar de Dalt;Total;2022;9.128
08214 Vilassar de Dalt;Total;2021;9.074
08214 Vilassar de Dalt;Total;2020;9.072
08214 Vilassar de Dalt;Total;2019;9.043
08214 Vilassar de Dalt;Total;2018;9.013
08214 Vilassar de Dalt;Total;2017;8.961
08214 Vilassar de Dalt;Total;2016;8.953
08219 Vilassar de Mar;Total;2025;21.227
08219 Vilassar de Mar;Total;2024;21.162
08219 Vilassar de Mar;Total;2023;21.055
08219 Vilassar de Mar;Total;2022;21.067
08219 Vilassar de Mar;Total;2021;20.936
08219 Vilassar de Mar;Total;2020;21.035
08219 Vilassar de Mar;Total;2019;20.837
08219 Vilassar de Mar;Total;2018;20.764
08219 Vilassar de Mar;Total;2017;20.636
08219 Vilassar de Mar;Total;2016;20.678
08304 Vilobí del Penedès;Total;2025;1.154
08304 Vilobí del Penedès;Total;2024;1.150
08304 Vilobí del Penedès;Total;2023;1.141
08304 Vilobí del Penedès;Total;2022;1.130
08304 Vilobí del Penedès;Total;2021;1.128
08304 Vilobí del Penedès;Total;2020;1.102
08304 Vilobí del Penedès;Total;2019;1.107
08304 Vilobí del Penedès;Total;2018;1.106
08304 Vilobí del Penedès;Total;2017;1.094
08304 Vilobí del Penedès;Total;2016;1.103
08308 Viver i Serrateix;Total;2025;178
08308 Viver i Serrateix;Total;2024;175
08308 Viver i Serrateix;Total;2023;173
08308 Viver i Serrateix;Total;2022;166
08308 Viver i Serrateix;Total;2021;175
08308 Viver i Serrateix;Total;2020;172
08308 Viver i Serrateix;Total;2019;168
08308 Viver i Serrateix;Total;2018;164
08308 Viver i Serrateix;Total;2017;173
08308 Viver i Serrateix;Total;2016;162
