Fecha,Provincia,Delitos,delitos_sum,poblacion_sum,tasa_100k
2024-09-30,Barcelona,Sustraccion De Vehiculos,1666.0,4717956,35.31190201858601
2024-09-30,Barcelona,Trafico De Drogas,689.0,4717956,14.603781807206342
2024-09-30,Castellón,Delitos Sexuales,18.0,117586,15.307944823363327
2024-09-30,Castellón,Homicidios,0.0,117586,0.0
2024-09-30,Castellón,Hurtos,331.0,117586,281.49609647407004
2024-09-30,Castellón,Lesiones,17.0,117586,14.457503444287585
2024-09-30,Castellón,Robos Con Fuerza,203.0,117586,172.63959995237528
2024-09-30,Castellón,Robos Con Violencia,29.0,117586,24.66279999319647
2024-09-30,Castellón,Secuestro,0.0,117586,0.0
2024-09-30,Castellón,Sustraccion De Vehiculos,11.0,117586,9.354855169833144
2024-09-30,Castellón,Trafico De Drogas,8.0,117586,6.803531032605922
2024-09-30,Madrid,Delitos Sexuales,334.0,2946139,11.33687174977148
2024-09-30,Madrid,Homicidios,22.0,2946139,0.7467400553741694
2024-09-30,Madrid,Hurtos,7576.0,2946139,257.15012088703213
2024-09-30,Madrid,Lesiones,323.0,2946139,10.963501722084397
2024-09-30,Madrid,Robos Con Fuerza,2073.0,2946139,70.3632788541206
2024-09-30,Madrid,Robos Con Violencia,708.0,2946139,24.03145269113236
2024-09-30,Madrid,Secuestro,2.0,2946139,0.06788545957946994
2024-09-30,Madrid,Sustraccion De Vehiculos,579.0,2946139,19.65284054825655
2024-09-30,Madrid,Trafico De Drogas,150.0,2946139,5.091409468460246
2024-09-30,Valencia,Delitos Sexuales,321.0,3805458,8.435252734362066
2024-09-30,Valencia,Homicidios,19.0,3805458,0.4992828721273497
2024-09-30,Valencia,Hurtos,10000.0,3805458,262.7804590143946
2024-09-30,Valencia,Lesiones,374.0,3805458,9.827989167138357
2024-09-30,Valencia,Robos Con Fuerza,2879.0,3805458,75.6544941502442
2024-09-30,Valencia,Robos Con Violencia,865.0,3805458,22.73050970474513
2024-09-30,Valencia,Secuestro,1.0,3805458,0.026278045901439458
2024-09-30,Valencia,Sustraccion De Vehiculos,357.0,3805458,9.381262386813887
2024-09-30,Valencia,Trafico De Drogas,311.0,3805458,8.17247227534767
2024-12-31,Alicante,Delitos Sexuales,189.0,3060230,6.17600637860553
2024-12-31,Alicante,Homicidios,12.0,3060230,0.3921273891178114
2024-12-31,Alicante,Hurtos,4836.0,3060230,158.027337814478
2024-12-31,Alicante,Lesiones,223.0,3060230,7.287033981105996
2024-12-31,Alicante,Robos Con Fuerza,2028.0,3060230,66.26952876091013
2024-12-31,Alicante,Robos Con Violencia,461.0,3060230,15.064227198609254
2024-12-31,Alicante,Secuestro,2.0,3060230,0.06535456485296856
2024-12-31,Alicante,Sustraccion De Vehiculos,267.0,3060230,8.724834407871302
2024-12-31,Alicante,Trafico De Drogas,214.0,3060230,6.992938439267637
2024-12-31,Barcelona,Delitos Sexuales,955.0,4717956,20.2418165832831
2024-12-31,Barcelona,Homicidios,44.0,4717956,0.932607256193148
2024-12-31,Barcelona,Hurtos,32983.0,4717956,699.0951166140592
2024-12-31,Barcelona,Lesiones,637.0,4717956,13.501609595341712
2024-12-31,Barcelona,Robos Con Fuerza,5101.0,4717956,108.11885486002838
2024-12-31,Barcelona,Robos Con Violencia,5287.0,4717956,112.0612400793903
2024-12-31,Barcelona,Secuestro,3.0,4717956,0.06358685837680554
2024-12-31,Barcelona,Sustraccion De Vehiculos,1523.0,4717956,32.28092843595828
2024-12-31,Barcelona,Trafico De Drogas,741.0,4717956,15.70595401907097
2024-12-31,Castellón,Delitos Sexuales,16.0,117586,13.607062065211844
2024-12-31,Castellón,Homicidios,1.0,117586,0.8504413790757402
2024-12-31,Castellón,Hurtos,246.0,117586,209.20857925263212
2024-12-31,Castellón,Lesiones,29.0,117586,24.66279999319647
2024-12-31,Castellón,Robos Con Fuerza,133.0,117586,113.10870341707346
2024-12-31,Castellón,Robos Con Violencia,24.0,117586,20.410593097817767
2024-12-31,Castellón,Secuestro,0.0,117586,0.0
2024-12-31,Castellón,Sustraccion De Vehiculos,6.0,117586,5.102648274454442
2024-12-31,Castellón,Trafico De Drogas,2.0,117586,1.7008827581514805
2024-12-31,Madrid,Delitos Sexuales,282.0,2946139,9.571849800705262
2024-12-31,Madrid,Homicidios,9.0,2946139,0.30548456810761476
2024-12-31,Madrid,Hurtos,8545.0,2946139,290.04062605328534
2024-12-31,Madrid,Lesiones,286.0,2946139,9.707620719864202
2024-12-31,Madrid,Robos Con Fuerza,2032.0,2946139,68.97162693274146
2024-12-31,Madrid,Robos Con Violencia,627.0,2946139,21.28209157816383
2024-12-31,Madrid,Secuestro,1.0,2946139,0.03394272978973497
2024-12-31,Madrid,Sustraccion De Vehiculos,657.0,2946139,22.300373471855877
2024-12-31,Madrid,Trafico De Drogas,175.0,2946139,5.93997771320362
2024-12-31,Valencia,Delitos Sexuales,252.0,3805458,6.622067567162744
2024-12-31,Valencia,Homicidios,18.0,3805458,0.4730048262259103
2024-12-31,Valencia,Hurtos,7969.0,3805458,209.40974778857105
2024-12-31,Valencia,Lesiones,331.0,3805458,8.69803319337646
2024-12-31,Valencia,Robos Con Fuerza,2269.0,3805458,59.62488615036613
2024-12-31,Valencia,Robos Con Violencia,707.0,3805458,18.578578452317696
2024-12-31,Valencia,Secuestro,0.0,3805458,0.0
2024-12-31,Valencia,Sustraccion De Vehiculos,435.0,3805458,11.430949967126164
2024-12-31,Valencia,Trafico De Drogas,269.0,3805458,7.068794347487215
2025-03-31,Alicante,Delitos Sexuales,215.0,3120275,6.890418312488482
2025-03-31,Alicante,Homicidios,12.0,3120275,0.3845814872086595
2025-03-31,Alicante,Hurtos,4733.0,3120275,151.68534824654878
2025-03-31,Alicante,Lesiones,222.0,3120275,7.1147575133602
2025-03-31,Alicante,Robos Con Fuerza,2263.0,3120275,72.5256587960997
2025-03-31,Alicante,Robos Con Violencia,357.0,3120275,11.44129924445762
2025-03-31,Alicante,Secuestro,1.0,3120275,0.032048457267388294
2025-03-31,Alicante,Sustraccion De Vehiculos,278.0,3120275,8.909471120333945
2025-03-31,Alicante,Trafico De Drogas,257.0,3120275,8.236453517718791
2025-03-31,Barcelona,Delitos Sexuales,916.0,4811193,19.038936912320914
2025-03-31,Barcelona,Homicidios,40.0,4811193,0.8313946249921796
2025-03-31,Barcelona,Hurtos,32006.0,4811193,665.2404091874926
2025-03-31,Barcelona,Lesiones,524.0,4811193,10.891269587397554
2025-03-31,Barcelona,Robos Con Fuerza,4649.0,4811193,96.6288402897161
2025-03-31,Barcelona,Robos Con Violencia,4585.0,4811193,95.2986088897286
2025-03-31,Barcelona,Secuestro,0.0,4811193,0.0
2025-03-31,Barcelona,Sustraccion De Vehiculos,1508.0,4811193,31.343577362205178
2025-03-31,Barcelona,Trafico De Drogas,864.0,4811193,17.95812389983108
2025-03-31,Castellón,Delitos Sexuales,16.0,119257,13.416403229999077
2025-03-31,Castellón,Homicidios,2.0,119257,1.6770504037498846
2025-03-31,Castellón,Hurtos,312.0,119257,261.619862984982
2025-03-31,Castellón,Lesiones,11.0,119257,9.223777220624365
2025-03-31,Castellón,Robos Con Fuerza,132.0,119257,110.68532664749239
2025-03-31,Castellón,Robos Con Violencia,19.0,119257,15.931978835623903
2025-03-31,Castellón,Secuestro,0.0,119257,0.0
2025-03-31,Castellón,Sustraccion De Vehiculos,3.0,119257,2.515575605624827
2025-03-31,Castellón,Trafico De Drogas,8.0,119257,6.708201614999538
2025-03-31,Madrid,Delitos Sexuales,311.0,3001756,10.360602260810005
2025-03-31,Madrid,Homicidios,13.0,3001756,0.4330798372685854
2025-03-31,Madrid,Hurtos,8821.0,3001756,293.86132650355324
2025-03-31,Madrid,Lesiones,251.0,3001756,8.361772242647303
2025-03-31,Madrid,Robos Con Fuerza,1995.0,3001756,66.46109810390985
2025-03-31,Madrid,Robos Con Violencia,562.0,3001756,18.72237450345731
2025-03-31,Madrid,Secuestro,1.0,3001756,0.03331383363604504
2025-03-31,Madrid,Sustraccion De Vehiculos,646.0,3001756,21.52073652888509
2025-03-31,Madrid,Trafico De Drogas,169.0,3001756,5.630037884491611
2025-03-31,Valencia,Delitos Sexuales,244.0,3895595,6.263484782170631
2025-03-31,Valencia,Homicidios,13.0,3895595,0.33371025478777955
2025-03-31,Valencia,Hurtos,8234.0,3895595,211.36694137865973
2025-03-31,Valencia,Lesiones,334.0,3895595,8.573786546086028
2025-03-31,Valencia,Robos Con Fuerza,1976.0,3895595,50.723958727742485
2025-03-31,Valencia,Robos Con Violencia,673.0,3895595,17.275923190167358
2025-03-31,Valencia,Secuestro,0.0,3895595,0.0
2025-03-31,Valencia,Sustraccion De Vehiculos,382.0,3895595,9.805947486840905
2025-03-31,Valencia,Trafico De Drogas,304.0,3895595,7.8036859581142295
2025-06-30,Alicante,Delitos Sexuales,315.0,3120275,10.095264039227311
2025-06-30,Alicante,Homicidios,13.0,3120275,0.41662994447604773
2025-06-30,Alicante,Hurtos,5950.0,3120275,190.68832074096034
2025-06-30,Alicante,Lesiones,317.0,3120275,10.15936095376209
2025-06-30,Alicante,Robos Con Fuerza,2198.0,3120275,70.44250907371946
2025-06-30,Alicante,Robos Con Violencia,581.0,3120275,18.620153672352597
2025-06-30,Alicante,Secuestro,4.0,3120275,0.12819382906955318
2025-06-30,Alicante,Sustraccion De Vehiculos,267.0,3120275,8.556938090392674
2025-06-30,Alicante,Trafico De Drogas,253.0,3120275,8.108259688649238
2025-06-30,Barcelona,Delitos Sexuales,1104.0,4811193,22.94649164978416
2025-06-30,Barcelona,Homicidios,41.0,4811193,0.8521794906169842
2025-06-30,Barcelona,Hurtos,31932.0,4811193,663.702329131257
2025-06-30,Barcelona,Lesiones,672.0,4811193,13.967429699868621
2025-06-30,Barcelona,Robos Con Fuerza,4335.0,4811193,90.10239248352747
2025-06-30,Barcelona,Robos Con Violencia,5582.0,4811193,116.02111991765868
2025-06-30,Barcelona,Secuestro,4.0,4811193,0.08313946249921797
2025-06-30,Barcelona,Sustraccion De Vehiculos,1519.0,4811193,31.572210884078025
2025-06-30,Barcelona,Trafico De Drogas,969.0,4811193,20.140534790435552
2025-06-30,Castellón,Delitos Sexuales,15.0,119257,12.577878028124134
2025-06-30,Castellón,Homicidios,1.0,119257,0.8385252018749423
2025-06-30,Castellón,Hurtos,341.0,119257,285.9370938393553
2025-06-30,Castellón,Lesiones,22.0,119257,18.44755444124873
2025-06-30,Castellón,Robos Con Fuerza,164.0,119257,137.51813310749054
2025-06-30,Castellón,Robos Con Violencia,18.0,119257,15.093453633748961
2025-06-30,Castellón,Secuestro,0.0,119257,0.0
2025-06-30,Castellón,Sustraccion De Vehiculos,10.0,119257,8.385252018749423
2025-06-30,Castellón,Trafico De Drogas,7.0,119257,5.869676413124597
2025-06-30,Madrid,Delitos Sexuales,318.0,3001756,10.593799096262321
2025-06-30,Madrid,Homicidios,14.0,3001756,0.4663936709046305
2025-06-30,Madrid,Hurtos,9117.0,3001756,303.7222212598226
2025-06-30,Madrid,Lesiones,334.0,3001756,11.126820434439042
2025-06-30,Madrid,Robos Con Fuerza,1628.0,3001756,54.23492115948132
2025-06-30,Madrid,Robos Con Violencia,662.0,3001756,22.05375786706181
2025-06-30,Madrid,Secuestro,0.0,3001756,0.0
2025-06-30,Madrid,Sustraccion De Vehiculos,649.0,3001756,21.62067802979323
2025-06-30,Madrid,Trafico De Drogas,208.0,3001756,6.929277396297366
2025-06-30,Valencia,Delitos Sexuales,335.0,3895595,8.599456565685088
2025-06-30,Valencia,Homicidios,25.0,3895595,0.6417504899764991
2025-06-30,Valencia,Hurtos,8844.0,3895595,227.02565333408631
2025-06-30,Valencia,Lesiones,341.0,3895595,8.753476683279448
2025-06-30,Valencia,Robos Con Fuerza,2239.0,3895595,57.47517388229525
2025-06-30,Valencia,Robos Con Violencia,811.0,3895595,20.818385894837633
2025-06-30,Valencia,Secuestro,0.0,3895595,0.0
2025-06-30,Valencia,Sustraccion De Vehiculos,316.0,3895595,8.111726193302948
2025-06-30,Valencia,Trafico De Drogas,306.0,3895595,7.855025997312349
2025-09-30,Alicante,Delitos Sexuales,313.0,3120275,10.031167124692535
2025-09-30,Alicante,Homicidios,22.0,3120275,0.7050660598825425
2025-09-30,Alicante,Hurtos,6927.0,3120275,221.99966349119867
2025-09-30,Alicante,Lesiones,365.0,3120275,11.697686902596725
2025-09-30,Alicante,Robos Con Fuerza,2219.0,3120275,71.11552667633462
2025-09-30,Alicante,Robos Con Violencia,625.0,3120275,20.030285792117684
2025-09-30,Alicante,Secuestro,1.0,3120275,0.032048457267388294
2025-09-30,Alicante,Sustraccion De Vehiculos,336.0,3120275,10.768281641842465
2025-09-30,Alicante,Trafico De Drogas,298.0,3120275,9.550440265681711
2025-09-30,Barcelona,Delitos Sexuales,1053.0,4811193,21.88646350291913
2025-09-30,Barcelona,Homicidios,64.0,4811193,1.3302313999874875
2025-09-30,Barcelona,Hurtos,32267.0,4811193,670.6652591155665
2025-09-30,Barcelona,Lesiones,732.0,4811193,15.21452163735689
2025-09-30,Barcelona,Robos Con Fuerza,5596.0,4811193,116.31210803640595
2025-09-30,Barcelona,Robos Con Violencia,6100.0,4811193,126.78768031130741
2025-09-30,Barcelona,Secuestro,2.0,4811193,0.041569731249608985
2025-09-30,Barcelona,Sustraccion De Vehiculos,1641.0,4811193,34.10796449030417
2025-09-30,Barcelona,Trafico De Drogas,905.0,4811193,18.810303390448066
2025-09-30,Castellón,Delitos Sexuales,22.0,119257,18.44755444124873
2025-09-30,Castellón,Homicidios,2.0,119257,1.6770504037498846
2025-09-30,Castellón,Hurtos,334.0,119257,280.06741742623075
2025-09-30,Castellón,Lesiones,25.0,119257,20.96313004687356
2025-09-30,Castellón,Robos Con Fuerza,173.0,119257,145.06485992436504
2025-09-30,Castellón,Robos Con Violencia,24.0,119257,20.124604844998615
2025-09-30,Castellón,Secuestro,0.0,119257,0.0
2025-09-30,Castellón,Sustraccion De Vehiculos,6.0,119257,5.031151211249654
2025-09-30,Castellón,Trafico De Drogas,4.0,119257,3.354100807499769
2025-09-30,Madrid,Delitos Sexuales,329.0,3001756,10.960251266258815
2025-09-30,Madrid,Homicidios,12.0,3001756,0.3997660036325404
2025-09-30,Madrid,Hurtos,8344.0,3001756,277.9706278591598
2025-09-30,Madrid,Lesiones,335.0,3001756,11.160134268075087
2025-09-30,Madrid,Robos Con Fuerza,1886.0,3001756,62.82989023758094
2025-09-30,Madrid,Robos Con Violencia,646.0,3001756,21.52073652888509
2025-09-30,Madrid,Secuestro,0.0,3001756,0.0
2025-09-30,Madrid,Sustraccion De Vehiculos,704.0,3001756,23.452938879775704
2025-09-30,Madrid,Trafico De Drogas,176.0,3001756,5.863234719943926
2025-09-30,Valencia,Delitos Sexuales,347.0,3895595,8.907496800873808
2025-09-30,Valencia,Homicidios,20.0,3895595,0.5134003919811992
2025-09-30,Valencia,Hurtos,10070.0,3895595,258.49709736253385
2025-09-30,Valencia,Lesiones,422.0,3895595,10.832748270803304
2025-09-30,Valencia,Robos Con Fuerza,2756.0,3895595,70.74657401500926
2025-09-30,Valencia,Robos Con Violencia,826.0,3895595,21.20343618882353
2025-09-30,Valencia,Secuestro,0.0,3895595,0.0
2025-09-30,Valencia,Sustraccion De Vehiculos,375.0,3895595,9.626257349647485
2025-09-30,Valencia,Trafico De Drogas,318.0,3895595,8.16306623250107
